PURCHASE_SESSION_ID,TOUCHPOINT_SESSION_ID,VISITOR_ID,PURCHASE_SESSION_TIMESTAMP,CLOSING_CHANNEL_GROUPING,ANCHOR_TRANSACTION_COUNT,ANCHOR_TRANSACTION_REVENUE,PURCHASE_SEQUENCE,TOUCHPOINT_TIMESTAMP,TOUCHPOINT_CHANNEL_GROUPING
1634312136039689042-1487806986-1487806986,1634312136039689042-1487806986-1487806986,1634312136039689042,2017-02-22 23:43:06.000,Organic Search,1,19.39,1,2017-02-22 23:43:06.000,Organic Search
6260138912431019098-1473618683-1473618683,6260138912431019098-1473618683-1473618683,6260138912431019098,2016-09-11 18:31:23.000,Organic Search,1,24.49,1,2016-09-11 18:31:23.000,Organic Search
2909210793431796442-1495154261-1495154261,2909210793431796442-1495154261-1495154261,2909210793431796442,2017-05-19 00:37:41.000,Organic Search,1,24.79,1,2017-05-19 00:37:41.000,Organic Search
6948465282529619891-1495549237-1495549237,6948465282529619891-1493600487-1493600487,6948465282529619891,2017-05-23 14:20:37.000,Organic Search,1,37.3,1,2017-05-01 01:01:27.000,Organic Search
2255733734516957926-1473468703-1473468703,2255733734516957926-1473263919-1473263919,2255733734516957926,2016-09-10 00:51:43.000,Referral,1,322.49,1,2016-09-07 15:58:39.000,Paid Search
6782547242974334702-1487871565-1487871565,6782547242974334702-1487003651-1487003651,6782547242974334702,2017-02-23 17:39:25.000,Organic Search,1,50.86,1,2017-02-13 16:34:11.000,Organic Search
6849883907378511530-1496344985-1496344985,6849883907378511530-1496344985-1496344985,6849883907378511530,2017-06-01 19:23:05.000,Organic Search,1,410.15,1,2017-06-01 19:23:05.000,Organic Search
2837725284997269762-1500345384-1500345384,2837725284997269762-1500345384-1500345384,2837725284997269762,2017-07-18 02:36:24.000,Organic Search,1,86.99,1,2017-07-18 02:36:24.000,Organic Search
6679426098761347973-1491529545-1491529545,6679426098761347973-1491529545-1491529545,6679426098761347973,2017-04-07 01:45:45.000,Organic Search,1,41.98,1,2017-04-07 01:45:45.000,Organic Search
8845818020104828876-1494861952-1494861952,8845818020104828876-1494529823-1494529823,8845818020104828876,2017-05-15 15:25:52.000,Organic Search,1,191.47,1,2017-05-11 19:10:23.000,Organic Search
4081895043014351508-1495333130-1495333130,4081895043014351508-1488820210-1488820210,4081895043014351508,2017-05-21 02:18:50.000,Paid Search,1,18.98,1,2017-03-06 17:10:10.000,Organic Search
7298179462068144853-1471976170-1471976170,7298179462068144853-1471962091-1471962091,7298179462068144853,2016-08-23 18:16:10.000,Organic Search,1,111.27,1,2016-08-23 14:21:31.000,Organic Search
8977039158734679466-1499809854-1499809854,8977039158734679466-1498640440-1498640440,8977039158734679466,2017-07-11 21:50:54.000,Paid Search,1,103.76,1,2017-06-28 09:00:40.000,Paid Search
3245361038398109550-1490977245-1490977245,3245361038398109550-1490937024-1490937024,3245361038398109550,2017-03-31 16:20:45.000,Organic Search,1,24.99,1,2017-03-31 05:10:24.000,Organic Search
6476783278979674523-1472098160-1472098160,6476783278979674523-1472098160-1472098160,6476783278979674523,2016-08-25 04:09:20.000,Organic Search,1,98.09,4,2016-08-25 04:09:20.000,Organic Search
6476783278979674523-1472169061-1472169061,6476783278979674523-1472098160-1472098160,6476783278979674523,2016-08-25 23:51:01.000,Organic Search,1,78.06,5,2016-08-25 04:09:20.000,Organic Search
8200024559872067967-1493912932-1493912932,8200024559872067967-1493836680-1493836680,8200024559872067967,2017-05-04 15:48:52.000,Social,1,38.59,1,2017-05-03 18:38:00.000,Referral
831129647030620567-1476225342-1476225342,831129647030620567-1471279438-1471279438,831129647030620567,2016-10-11 22:35:42.000,Referral,1,27.19,1,2016-08-15 16:43:58.000,Referral
6413819377788473042-1490661436-1490661436,6413819377788473042-1490661436-1490661436,6413819377788473042,2017-03-28 00:37:16.000,Referral,1,18.58,1,2017-03-28 00:37:16.000,Referral
3584235737298895551-1488826081-1488826081,3584235737298895551-1488826081-1488826081,3584235737298895551,2017-03-06 18:48:01.000,Referral,1,24.79,1,2017-03-06 18:48:01.000,Referral
5944044194057529877-1477935663-1477935663,5944044194057529877-1477935663-1477935663,5944044194057529877,2016-10-31 17:41:03.000,Referral,1,54.7,2,2016-10-31 17:41:03.000,Referral
5944044194057529877-1481653259-1481653259,5944044194057529877-1477935663-1477935663,5944044194057529877,2016-12-13 18:20:59.000,Referral,1,65.38,3,2016-10-31 17:41:03.000,Referral
4031210768119686086-1498142213-1498142213,4031210768119686086-1498140683-1498140683,4031210768119686086,2017-06-22 14:36:53.000,Referral,1,133.96,1,2017-06-22 14:11:23.000,Organic Search
6545879007886241178-1476996922-1476996922,6545879007886241178-1476996922-1476996922,6545879007886241178,2016-10-20 20:55:22.000,Referral,1,20.19,1,2016-10-20 20:55:22.000,Referral
5573862232372120211-1481321041-1481321041,5573862232372120211-1480364578-1480364578,5573862232372120211,2016-12-09 22:04:01.000,Direct,1,23.73,1,2016-11-28 20:22:58.000,Direct
2548634172843791136-1479942104-1479942104,2548634172843791136-1479942104-1479942104,2548634172843791136,2016-11-23 23:01:44.000,Organic Search,1,19.99,2,2016-11-23 23:01:44.000,Organic Search
8488247280044091366-1477503513-1477503513,8488247280044091366-1477503513-1477503513,8488247280044091366,2016-10-26 17:38:33.000,Referral,1,36.99,1,2016-10-26 17:38:33.000,Referral
5515350445753934486-1474937175-1474937175,5515350445753934486-1474918674-1474918674,5515350445753934486,2016-09-27 00:46:15.000,Direct,1,122.94,1,2016-09-26 19:37:54.000,Direct
0327221397987539071-1477444430-1477444430,0327221397987539071-1477444430-1477444430,0327221397987539071,2016-10-26 01:13:50.000,Organic Search,1,18.99,1,2016-10-26 01:13:50.000,Organic Search
1543258820368301539-1496694970-1496694970,1543258820368301539-1496358938-1496358938,1543258820368301539,2017-06-05 20:36:10.000,Referral,1,306.75,1,2017-06-01 23:15:38.000,Referral
0334916383849466701-1484262900-1484262900,0334916383849466701-1484245174-1484245174,0334916383849466701,2017-01-12 23:15:00.000,Referral,1,48.59,1,2017-01-12 18:19:34.000,Referral
2082463322705444336-1493735134-1493735134,2082463322705444336-1493735134-1493735134,2082463322705444336,2017-05-02 14:25:34.000,Direct,1,39.59,1,2017-05-02 14:25:34.000,Direct
6002089299065068862-1493663214-1493663214,6002089299065068862-1493663214-1493663214,6002089299065068862,2017-05-01 18:26:54.000,Direct,1,70.18,1,2017-05-01 18:26:54.000,Direct
9275740735751035515-1487913589-1487913589,9275740735751035515-1487558271-1487558271,9275740735751035515,2017-02-24 05:19:49.000,Referral,1,647.9,1,2017-02-20 02:37:51.000,Referral
2889102511410073224-1479242260-1479242260,2889102511410073224-1479242260-1479242260,2889102511410073224,2016-11-15 20:37:40.000,Referral,1,23.19,1,2016-11-15 20:37:40.000,Referral
2773216167322949918-1478377789-1478377789,2773216167322949918-1475173997-1475173997,2773216167322949918,2016-11-05 20:29:49.000,Referral,1,65.99,1,2016-09-29 18:33:17.000,Referral
551930514989058018-1476981654-1476981654,551930514989058018-1476981654-1476981654,551930514989058018,2016-10-20 16:40:54.000,Referral,1,172.65,1,2016-10-20 16:40:54.000,Referral
8991883753998763488-1482101876-1482101876,8991883753998763488-1482101876-1482101876,8991883753998763488,2016-12-18 22:57:56.000,Referral,1,97.58,1,2016-12-18 22:57:56.000,Referral
9707913144913687378-1499708578-1499708578,9707913144913687378-1498771399-1498771399,9707913144913687378,2017-07-10 17:42:58.000,Referral,1,130.48,1,2017-06-29 21:23:19.000,Referral
1143734033169248522-1475478885-1475478885,1143734033169248522-1475478885-1475478885,1143734033169248522,2016-10-03 07:14:45.000,Organic Search,1,22.99,1,2016-10-03 07:14:45.000,Organic Search
0208951486693076734-1480346874-1480346874,0208951486693076734-1480346874-1480346874,0208951486693076734,2016-11-28 15:27:54.000,Referral,1,36.78,1,2016-11-28 15:27:54.000,Referral
4383455217267900846-1471010109-1471010109,4383455217267900846-1471010109-1471010109,4383455217267900846,2016-08-12 13:55:09.000,Direct,1,86.98,1,2016-08-12 13:55:09.000,Direct
7894063271151919255-1478644549-1478644549,7894063271151919255-1478644549-1478644549,7894063271151919255,2016-11-08 22:35:49.000,Organic Search,1,56.99,1,2016-11-08 22:35:49.000,Organic Search
446821635919209531-1500950727-1500950727,446821635919209531-1500848017-1500848017,446821635919209531,2017-07-25 02:45:27.000,Referral,1,18.11,1,2017-07-23 22:13:37.000,Referral
769814198037419822-1492818487-1492818487,769814198037419822-1492818487-1492818487,769814198037419822,2017-04-21 23:48:07.000,Referral,1,16.43,1,2017-04-21 23:48:07.000,Referral
9447628234251166900-1493312468-1493312468,9447628234251166900-1493312468-1493312468,9447628234251166900,2017-04-27 17:01:08.000,Referral,1,40.59,1,2017-04-27 17:01:08.000,Referral
9447628234251166900-1493397837-1493397837,9447628234251166900-1493312468-1493312468,9447628234251166900,2017-04-28 16:43:57.000,Referral,3,104.77,2,2017-04-27 17:01:08.000,Referral
4835082938415020542-1476632207-1476632207,4835082938415020542-1476585249-1476585249,4835082938415020542,2016-10-16 15:36:47.000,Direct,1,773.34,1,2016-10-16 02:34:09.000,Direct
562678147042735-1493044056-1493044056,562678147042735-1493044056-1493044056,562678147042735,2017-04-24 14:27:36.000,Referral,2,158.31,1,2017-04-24 14:27:36.000,Referral
9822492926505552185-1496416992-1496416992,9822492926505552185-1496416992-1496416992,9822492926505552185,2017-06-02 15:23:12.000,Referral,1,80.99,1,2017-06-02 15:23:12.000,Referral
067475292701707948-1499720473-1499720473,067475292701707948-1498174345-1498174345,067475292701707948,2017-07-10 21:01:13.000,Referral,1,21.42,1,2017-06-22 23:32:25.000,Direct
4583845190402124485-1474517719-1474517719,4583845190402124485-1474517719-1474517719,4583845190402124485,2016-09-22 04:15:19.000,Referral,1,22.99,1,2016-09-22 04:15:19.000,Referral
3454904914738069096-1472781154-1472781154,3454904914738069096-1472062057-1472062057,3454904914738069096,2016-09-02 01:52:34.000,Referral,1,77.03,1,2016-08-24 18:07:37.000,Referral
5791424839538217435-1497382888-1497382888,5791424839538217435-1497382888-1497382888,5791424839538217435,2017-06-13 19:41:28.000,Referral,1,106,1,2017-06-13 19:41:28.000,Referral
3725072130314093392-1487376962-1487376962,3725072130314093392-1487376962-1487376962,3725072130314093392,2017-02-18 00:16:02.000,Direct,1,39.59,1,2017-02-18 00:16:02.000,Direct
8730493892218660083-1501625561-1501625561,8730493892218660083-1501625561-1501625561,8730493892218660083,2017-08-01 22:12:41.000,Referral,1,49.67,1,2017-08-01 22:12:41.000,Referral
5944473218831449800-1484518851-1484518851,5944473218831449800-1484518851-1484518851,5944473218831449800,2017-01-15 22:20:51.000,Organic Search,1,18.94,1,2017-01-15 22:20:51.000,Organic Search
8144887345147571750-1471299220-1471299220,8144887345147571750-1470073342-1470073342,8144887345147571750,2016-08-15 22:13:40.000,Referral,1,36.88,1,2016-08-01 17:42:22.000,Referral
3779884879150825384-1481558585-1481558585,3779884879150825384-1481404829-1481404829,3779884879150825384,2016-12-12 16:03:05.000,Referral,1,44.17,1,2016-12-10 21:20:29.000,Referral
9926374531981663094-1470666524-1470666524,9926374531981663094-1470664279-1470664279,9926374531981663094,2016-08-08 14:28:44.000,Referral,1,178.39,1,2016-08-08 13:51:19.000,Referral
327577005764423652-1490771817-1490771817,327577005764423652-1490771817-1490771817,327577005764423652,2017-03-29 07:16:57.000,Direct,1,31.76,1,2017-03-29 07:16:57.000,Direct
1266146580677289366-1491251762-1491251762,1266146580677289366-1491251762-1491251762,1266146580677289366,2017-04-03 20:36:02.000,Referral,1,71.19,1,2017-04-03 20:36:02.000,Referral
2755803596302366482-1496269901-1496269901,2755803596302366482-1491171077-1491171077,2755803596302366482,2017-05-31 22:31:41.000,Referral,1,142.04,1,2017-04-02 22:11:17.000,Direct
1508632371147736112-1478279685-1478279685,1508632371147736112-1478279685-1478279685,1508632371147736112,2016-11-04 17:14:45.000,Direct,1,33.99,1,2016-11-04 17:14:45.000,Direct
9894656893993782511-1485404785-1485404785,9894656893993782511-1484174663-1484174663,9894656893993782511,2017-01-26 04:26:25.000,Organic Search,1,26.95,1,2017-01-11 22:44:23.000,Organic Search
7875893829613781625-1493738941-1493738941,7875893829613781625-1493738941-1493738941,7875893829613781625,2017-05-02 15:29:01.000,Direct,1,35.59,1,2017-05-02 15:29:01.000,Direct
7813149961404844386-1495061302-1495061302,7813149961404844386-1495061302-1495061302,7813149961404844386,2017-05-17 22:48:22.000,Direct,1,126.98,32,2017-05-17 22:48:22.000,Direct
7813149961404844386-1495480961-1495480961,7813149961404844386-1495061302-1495061302,7813149961404844386,2017-05-22 19:22:41.000,Direct,2,58.81,33,2017-05-17 22:48:22.000,Direct
412554141248368974-1492441565-1492441565,412554141248368974-1492441565-1492441565,412554141248368974,2017-04-17 15:06:05.000,Direct,1,33.99,1,2017-04-17 15:06:05.000,Direct
5745416288055628376-1477256528-1477256528,5745416288055628376-1477256528-1477256528,5745416288055628376,2016-10-23 21:02:08.000,Organic Search,1,18.99,1,2016-10-23 21:02:08.000,Organic Search
2667313637408501115-1481145213-1481145213,2667313637408501115-1481145213-1481145213,2667313637408501115,2016-12-07 21:13:33.000,Direct,1,22.99,1,2016-12-07 21:13:33.000,Direct
6432310188343340425-1499810903-1499810903,6432310188343340425-1499810903-1499810903,6432310188343340425,2017-07-11 22:08:23.000,Referral,1,931.76,2,2017-07-11 22:08:23.000,Referral
0894441452857839509-1476283192-1476283192,0894441452857839509-1473432157-1473432157,0894441452857839509,2016-10-12 14:39:52.000,Referral,1,386.43,2,2016-09-09 14:42:37.000,Referral
7732090134568997347-1493854894-1493854894,7732090134568997347-1493854894-1493854894,7732090134568997347,2017-05-03 23:41:34.000,Direct,1,72.18,1,2017-05-03 23:41:34.000,Direct
7488526074421709685-1492782990-1492782990,7488526074421709685-1492782990-1492782990,7488526074421709685,2017-04-21 13:56:30.000,Referral,1,36.18,1,2017-04-21 13:56:30.000,Referral
0740400499011848560-1488241851-1488241851,0740400499011848560-1487885058-1487885058,0740400499011848560,2017-02-28 00:30:51.000,Referral,1,21.39,1,2017-02-23 21:24:18.000,Referral
3152883096390022725-1485983659-1485983659,3152883096390022725-1485983659-1485983659,3152883096390022725,2017-02-01 21:14:19.000,Referral,1,79.36,1,2017-02-01 21:14:19.000,Referral
753068173118806777-1494275579-1494275579,753068173118806777-1494275579-1494275579,753068173118806777,2017-05-08 20:32:59.000,Referral,1,42.19,1,2017-05-08 20:32:59.000,Referral
3723930083196057545-1497202110-1497202110,3723930083196057545-1497202110-1497202110,3723930083196057545,2017-06-11 17:28:30.000,Referral,1,35.78,1,2017-06-11 17:28:30.000,Referral
428994201200499894-1471320477-1471320477,428994201200499894-1470950280-1470950280,428994201200499894,2016-08-16 04:07:57.000,Paid Search,1,686.02,1,2016-08-11 21:18:00.000,Display
7878351670032839098-1492196712-1492196712,7878351670032839098-1492190745-1492190745,7878351670032839098,2017-04-14 19:05:12.000,Organic Search,1,12.99,1,2017-04-14 17:25:45.000,Organic Search
8182918671103013679-1471196249-1471196249,8182918671103013679-1470707608-1470707608,8182918671103013679,2016-08-14 17:37:29.000,Organic Search,1,28.49,1,2016-08-09 01:53:28.000,Organic Search
0640040708763897460-1500672436-1500672436,0640040708763897460-1500666342-1500666342,0640040708763897460,2017-07-21 21:27:16.000,Display,1,38.76,1,2017-07-21 19:45:42.000,Display
856273082667959194-1501270824-1501270824,856273082667959194-1499459410-1499459410,856273082667959194,2017-07-28 19:40:24.000,Referral,1,38.46,1,2017-07-07 20:30:10.000,Organic Search
9171091809243293607-1498671468-1498671468,9171091809243293607-1498671468-1498671468,9171091809243293607,2017-06-28 17:37:48.000,Organic Search,1,18.29,1,2017-06-28 17:37:48.000,Organic Search
8361920675798597013-1491620046-1491620046,8361920675798597013-1491620046-1491620046,8361920675798597013,2017-04-08 02:54:06.000,Organic Search,1,52.72,1,2017-04-08 02:54:06.000,Organic Search
8361920675798597013-1491626330-1491626330,8361920675798597013-1491620046-1491620046,8361920675798597013,2017-04-08 04:38:50.000,Organic Search,1,112.14,2,2017-04-08 02:54:06.000,Organic Search
0511506099436408879-1493758304-1493758304,0511506099436408879-1493675467-1493675467,0511506099436408879,2017-05-02 20:51:44.000,Organic Search,1,20.96,1,2017-05-01 21:51:07.000,Organic Search
3623082378035847520-1491237171-1491237171,3623082378035847520-1491237171-1491237171,3623082378035847520,2017-04-03 16:32:51.000,Organic Search,1,175.98,1,2017-04-03 16:32:51.000,Organic Search
5150728570406198608-1476201298-1476201298,5150728570406198608-1470764410-1470764410,5150728570406198608,2016-10-11 15:54:58.000,Organic Search,1,19.97,1,2016-08-09 17:40:10.000,Organic Search
253197226133513839-1490491871-1490491871,253197226133513839-1490491871-1490491871,253197226133513839,2017-03-26 01:31:11.000,Organic Search,1,87.99,1,2017-03-26 01:31:11.000,Organic Search
8816421642085267829-1471244696-1471244696,8816421642085267829-1471153294-1471153294,8816421642085267829,2016-08-15 07:04:56.000,Organic Search,1,27.18,1,2016-08-14 05:41:34.000,Organic Search
2779352561946841357-1487042466-1487042466,2779352561946841357-1487042466-1487042466,2779352561946841357,2017-02-14 03:21:06.000,Organic Search,1,18.99,1,2017-02-14 03:21:06.000,Organic Search
3397610502524811924-1496413846-1496413846,3397610502524811924-1496413846-1496413846,3397610502524811924,2017-06-02 14:30:46.000,Organic Search,1,65.96,1,2017-06-02 14:30:46.000,Organic Search
3776258872363783792-1494031283-1494031283,3776258872363783792-1494031283-1494031283,3776258872363783792,2017-05-06 00:41:23.000,Organic Search,1,204.97,2,2017-05-06 00:41:23.000,Organic Search
